phase,target_N_star,selection_strategy,selection_strategy_label,outer_seed_index,outer_seed_value,inner_seed_value,selected_sensor_ids,selected_sensor_count,selected_sensor_set_hash
4,50,circumferential,Circumferential,2,3770866779,1718471756,"[""DAHWZ2321"", ""DALBP5360"", ""DBFUZ7169"", ""DBIZF0451"", ""DCHTB8281"", ""DDCVA2276"", ""DEYGE9157"", ""DFCTF9310"", ""DFEAJ0038"", ""DFIBC1899"", ""DFIRX1818"", ""DFRKF1779"", ""DGDNA0617"", ""DGRCH4426"", ""DGTGR9009"", ""DHJUH1119"", ""DHWLS6819"", ""DHZTI7858"", ""DIBVR6629"", ""DICQL6656"", ""DIFIV9884"", ""DJGDZ3688"", ""DJJVG1917"", ""DKTWP2892"", ""DLIKU5639"", ""DLUKV4510"", ""DMIYV7889"", ""DMLFU0523"", ""DMMAG3845"", ""DMSGP0807"", ""DMTRR1120"", ""DNFCT5518"", ""DPDDG5192"", ""DPMHQ8304"", ""DPQMK5751"", ""DQGPJ5322"", ""DQJDZ1252"", ""DRCQU4244"", ""DRDMU5348"", ""DRDZF3698"", ""DRHPF2920"", ""DRRDD3500"", ""DTYDP5264"", ""DVNGV1890"", ""DWBTT8209"", ""DXHYE9278"", ""DXWXZ1902"", ""DYRMT9480"", ""DZFFW4078"", ""DZFVS4727""]",50,c451bad722a9a48e
4,50,circumferential,Circumferential,3,2423751192,1334715091,"[""DBIZF0451"", ""DBJPV1452"", ""DDCVA2276"", ""DERZJ4600"", ""DEYGE9157"", ""DFEAJ0038"", ""DFIBC1899"", ""DGDNA0617"", ""DGKDK3415"", ""DGTGR9009"", ""DGZUS1041"", ""DHUBD2135"", ""DHWLS6819"", ""DHZTI7858"", ""DIFIV9884"", ""DIIPF3878"", ""DJGDZ3688"", ""DJJVG1917"", ""DJKZD4256"", ""DKDJK5693"", ""DKIJX6114"", ""DKRXT7147"", ""DLIKU5639"", ""DMAFX5938"", ""DMKJB8675"", ""DMMAG3845"", ""DPDDG5192"", ""DPQMK5751"", ""DQGPJ5322"", ""DQJVA6225"", ""DQTUI1287"", ""DQZEA3135"", ""DRCQU4244"", ""DRDMU5348"", ""DRHPF2920"", ""DRJPX9457"", ""DSHWY2305"", ""DTFVD6048"", ""DUSKD5383"", ""DUXLQ7589"", ""DVNGV1890"", ""DWBTT8209"", ""DWMUZ3935"", ""DXHCB5919"", ""DXHYE9278"", ""DXWXZ1902"", ""DYRMT9480"", ""DZCNZ4799"", ""DZFFW4078"", ""DZFVS4727""]",50,6caa623209a62b44
4,50,circumferential,Circumferential,4,3534726649,3314271803,"[""DAEXF8484"", ""DAJHM7956"", ""DCIJQ7018"", ""DCQTB2627"", ""DDCVA2276"", ""DFCTF9310"", ""DFEAJ0038"", ""DFIRX1818"", ""DFNBI6922"", ""DGDNA0617"", ""DGRCH4426"", ""DGRSB4646"", ""DGZUS1041"", ""DHZTI7858"", ""DIBVR6629"", ""DICQL6656"", ""DIIPF3878"", ""DJGDZ3688"", ""DJKZD4256"", ""DLDVK7370"", ""DLIKU5639"", ""DLUKV4510"", ""DMAEX1156"", ""DMIYV7889"", ""DMLRY2750"", ""DMMAG3845"", ""DMMRS6981"", ""DMSGP0807"", ""DNCCJ5144"", ""DPBXQ5234"", ""DPMHQ8304"", ""DPPCP3370"", ""DRCQU4244"", ""DRCSL7614"", ""DRDZF3698"", ""DRRDD3500"", ""DRUBP9408"", ""DSMXS8409"", ""DSZQR8376"", ""DTFVD6048"", ""DTUGZ9693"", ""DUIZW8642"", ""DVCMB9343"", ""DVNGV1890"", ""DWCTD3003"", ""DXHCB5919"", ""DXHYE9278"", ""DYRMT9480"", ""DZFFW4078"", ""DZKWB0839""]",50,742fff2b6224ed95
4,50,circumferential,Circumferential,5,3276822455,3602862864,"[""DACZY2913"", ""DAETQ5676"", ""DAEXF8484"", ""DAUPG9028"", ""DCHTB8281"", ""DCYXM8877"", ""DDGHI0125"", ""DEJMD2536"", ""DEWGT8066"", ""DGDNA0617"", ""DGTDZ6242"", ""DGTGR9009"", ""DHJUH1119"", ""DHZTI7858"", ""DIBVR6629"", ""DJGDZ3688"", ""DJHFB1439"", ""DJJVG1917"", ""DJKZD4256"", ""DLDVK7370"", ""DLIKU5639"", ""DLUKV4510"", ""DMAEX1156"", ""DMIYV7889"", ""DMLFU0523"", ""DMLRY2750"", ""DMMAG3845"", ""DMMRS6981"", ""DMSGP0807"", ""DMTRR1120"", ""DPBXQ5234"", ""DPDDG5192"", ""DQGPJ5322"", ""DQTUI1287"", ""DRDMU5348"", ""DRRDD3500"", ""DRUBP9408"", ""DTFVD6048"", ""DTYDP5264"", ""DUIZW8642"", ""DUNKA8014"", ""DUSKD5383"", ""DVNGV1890"", ""DWBTT8209"", ""DWCTD3003"", ""DWMLU4849"", ""DWRMS8182"", ""DXHYE9278"", ""DXWXZ1902"", ""DYWEY8508""]",50,184faa269f173b78
4,50,circumferential,Circumferential,6,889982862,1936534715,"[""DACZY2913"", ""DAETQ5676"", ""DAEXF8484"", ""DBFUZ7169"", ""DBIZF0451"", ""DCQTB2627"", ""DCYXM8877"", ""DDCVA2276"", ""DDGHI0125"", ""DEJMD2536"", ""DERZJ4600"", ""DEWGT8066"", ""DFDVG9143"", ""DFIRX1818"", ""DFKYH6865"", ""DFRKF1779"", ""DGRCH4426"", ""DGTDZ6242"", ""DGTGR9009"", ""DGZUS1041"", ""DHNQG0980"", ""DIFIV9884"", ""DIIPF3878"", ""DIZEF3591"", ""DJGDZ3688"", ""DKRXT7147"", ""DMAEX1156"", ""DMKJB8675"", ""DMLFU0523"", ""DMLRY2750"", ""DMSGP0807"", ""DPBXQ5234"", ""DQGPJ5322"", ""DQTUI1287"", ""DQZEA3135"", ""DRDMU5348"", ""DRRDD3500"", ""DTFVD6048"", ""DTYDP5264"", ""DUIZW8642"", ""DUNKA8014"", ""DUXLQ7589"", ""DWBTT8209"", ""DWCTD3003"", ""DWRMS8182"", ""DXHCB5919"", ""DXHYE9278"", ""DXWXZ1902"", ""DYRMT9480"", ""DZFFW4078""]",50,2f32a4c15fc493e3
4,50,circumferential,Circumferential,7,2602633640,910782169,"[""DACZY2913"", ""DAETQ5676"", ""DAHWZ2321"", ""DBFUZ7169"", ""DBIZF0451"", ""DBJPV1452"", ""DCYXM8877"", ""DEJMD2536"", ""DERZJ4600"", ""DGKDK3415"", ""DGRSB4646"", ""DGTDZ6242"", ""DIBVR6629"", ""DIIPF3878"", ""DIWYY0447"", ""DJHFB1439"", ""DJKZD4256"", ""DKDJK5693"", ""DKTWP2892"", ""DKUAZ4434"", ""DLDVK7370"", ""DMAEX1156"", ""DMIYV7889"", ""DMKJB8675"", ""DMSGP0807"", ""DNBEB5545"", ""DNCCJ5144"", ""DNFCT5518"", ""DPDDG5192"", ""DPMHQ8304"", ""DPPCP3370"", ""DQJVA6225"", ""DRCSL7614"", ""DRRDD3500"", ""DRUBP9408"", ""DSHWY2305"", ""DSZQR8376"", ""DTFVD6048"", ""DTKNM4892"", ""DTYDP5264"", ""DUSKD5383"", ""DVNGV1890"", ""DWBTT8209"", ""DWCTD3003"", ""DWMLU4849"", ""DWRMS8182"", ""DXHCB5919"", ""DXWXZ1902"", ""DZCNZ4799"", ""DZFFW4078""]",50,a7be5f009ae35175
4,50,circumferential,Circumferential,8,2388130717,566912307,"[""DACZY2913"", ""DBIZF0451"", ""DBYCW6873"", ""DCHTB8281"", ""DCQTB2627"", ""DDCVA2276"", ""DDGHI0125"", ""DERZJ4600"", ""DFDVG9143"", ""DFIRX1818"", ""DFKYH6865"", ""DFRKF1779"", ""DGTGR9009"", ""DHJUH1119"", ""DHZTI7858"", ""DIXEX6164"", ""DIZEF3591"", ""DJGDZ3688"", ""DJKZD4256"", ""DKDJK5693"", ""DKTWP2892"", ""DKUAZ4434"", ""DMAEX1156"", ""DMAFX5938"", ""DMMAG3845"", ""DMMRS6981"", ""DNBEB5545"", ""DNFCT5518"", ""DPPCP3370"", ""DPQLM7176"", ""DPQMK5751"", ""DQTUI1287"", ""DQZEA3135"", ""DRCSL7614"", ""DRDZF3698"", ""DRHPF2920"", ""DSZQR8376"", ""DTFVD6048"", ""DTUGZ9693"", ""DUIZW8642"", ""DUNKA8014"", ""DUSKD5383"", ""DUXLQ7589"", ""DVCMB9343"", ""DWBTT8209"", ""DWMLU4849"", ""DXHCB5919"", ""DXHYE9278"", ""DXWXZ1902"", ""DZFVS4727""]",50,be70127f943e7de5
4,50,circumferential,Circumferential,9,56595335,353252708,"[""DACZY2913"", ""DALBP5360"", ""DAUPG9028"", ""DBYCW6873"", ""DDGHI0125"", ""DEJMD2536"", ""DEWGT8066"", ""DEYGE9157"", ""DFEAJ0038"", ""DFNBI6922"", ""DGKDK3415"", ""DGTDZ6242"", ""DGTGR9009"", ""DHUBD2135"", ""DHWLS6819"", ""DHZTI7858"", ""DIFIV9884"", ""DIIPF3878"", ""DIWYY0447"", ""DIZEF3591"", ""DKIJX6114"", ""DKRXT7147"", ""DKTWP2892"", ""DKUAZ4434"", ""DMAFX5938"", ""DMMAG3845"", ""DMMRS6981"", ""DNCCJ5144"", ""DPPCP3370"", ""DQGPJ5322"", ""DQJDZ1252"", ""DRDZF3698"", ""DRHPF2920"", ""DRJPX9457"", ""DRRDD3500"", ""DSKEW3707"", ""DSMXS8409"", ""DSZQR8376"", ""DTFVD6048"", ""DTKNM4892"", ""DUNKA8014"", ""DUXLQ7589"", ""DVNGV1890"", ""DXHCB5919"", ""DXHYE9278"", ""DYLLV9237"", ""DYRMT9480"", ""DYWEY8508"", ""DYWWS0378"", ""DZFVS4727""]",50,c1793c4b56cf51d5
4,50,circumferential,Circumferential,10,961743462,2980008637,"[""DACZY2913"", ""DAHWZ2321"", ""DBIZF0451"", ""DCQTB2627"", ""DCYXM8877"", ""DDCVA2276"", ""DDGHI0125"", ""DEJMD2536"", ""DEWGT8066"", ""DEYGE9157"", ""DFEAJ0038"", ""DFRKF1779"", ""DGDNA0617"", ""DGRCH4426"", ""DHWLS6819"", ""DIFIV9884"", ""DITUY8368"", ""DJJVG1917"", ""DKDJK5693"", ""DKIJX6114"", ""DKRXT7147"", ""DLDVK7370"", ""DMIYV7889"", ""DMMAG3845"", ""DNFCT5518"", ""DPMHQ8304"", ""DPPCP3370"", ""DPQLM7176"", ""DQJDZ1252"", ""DQJVA6225"", ""DRCSL7614"", ""DRDMU5348"", ""DRDZF3698"", ""DRJPX9457"", ""DRRDD3500"", ""DRUBP9408"", ""DSHWY2305"", ""DSZQR8376"", ""DTFVD6048"", ""DTKNM4892"", ""DUIZW8642"", ""DUXLQ7589"", ""DVCMB9343"", ""DWMLU4849"", ""DWMUZ3935"", ""DYLLV9237"", ""DYWWS0378"", ""DZCNZ4799"", ""DZFFW4078"", ""DZKWB0839""]",50,92828c0e052efc40
4,50,circumferential,Circumferential,11,1849471524,3665059653,"[""DAETQ5676"", ""DAJHM7956"", ""DALBP5360"", ""DAUPG9028"", ""DBFUZ7169"", ""DBJPV1452"", ""DBYCW6873"", ""DCQTB2627"", ""DCYXM8877"", ""DEJMD2536"", ""DEYGE9157"", ""DFCTF9310"", ""DFIBC1899"", ""DFKYH6865"", ""DFNBI6922"", ""DGDNA0617"", ""DGTGR9009"", ""DHWLS6819"", ""DIFIV9884"", ""DIIPF3878"", ""DITUY8368"", ""DJHFB1439"", ""DJKZD4256"", ""DKDJK5693"", ""DKTWP2892"", ""DKUAZ4434"", ""DLUKV4510"", ""DMIYV7889"", ""DMMAG3845"", ""DMMRS6981"", ""DMSGP0807"", ""DPMHQ8304"", ""DPQMK5751"", ""DQABT4506"", ""DQGPJ5322"", ""DQJDZ1252"", ""DRJPX9457"", ""DSKEW3707"", ""DTFVD6048"", ""DTKNM4892"", ""DTYDP5264"", ""DUSKD5383"", ""DUXLQ7589"", ""DWBTT8209"", ""DWMLU4849"", ""DWMUZ3935"", ""DXWXZ1902"", ""DYLLV9237"", ""DYRMT9480"", ""DYWEY8508""]",50,62ae67123e7ea0c2
4,50,circumferential,Circumferential,12,2989606588,3160813515,"[""DACZY2913"", ""DAHWZ2321"", ""DALBP5360"", ""DAUPG9028"", ""DCQTB2627"", ""DDGHI0125"", ""DEYGE9157"", ""DFKYH6865"", ""DFNBI6922"", ""DFRKF1779"", ""DGDNA0617"", ""DHUBD2135"", ""DHWLS6819"", ""DIBVR6629"", ""DICQL6656"", ""DIXEX6164"", ""DJGDZ3688"", ""DJJVG1917"", ""DMAEX1156"", ""DMIYV7889"", ""DMLFU0523"", ""DMMRS6981"", ""DMTRR1120"", ""DPBXQ5234"", ""DPMHQ8304"", ""DPPCP3370"", ""DPQMK5751"", ""DQABT4506"", ""DQGPJ5322"", ""DQJVA6225"", ""DQTUI1287"", ""DQZEA3135"", ""DRCQU4244"", ""DRDMU5348"", ""DRDZF3698"", ""DRHPF2920"", ""DRJPX9457"", ""DRRDD3500"", ""DTFVD6048"", ""DTYDP5264"", ""DUIZW8642"", ""DUNKA8014"", ""DUSKD5383"", ""DUXLQ7589"", ""DWCTD3003"", ""DWMUZ3935"", ""DXHCB5919"", ""DYRMT9480"", ""DYWEY8508"", ""DZFVS4727""]",50,32503805c1b976dd
4,50,circumferential,Circumferential,13,3139966688,1925879984,"[""DAETQ5676"", ""DAHWZ2321"", ""DAJHM7956"", ""DBFUZ7169"", ""DCHTB8281"", ""DDCVA2276"", ""DERZJ4600"", ""DEWGT8066"", ""DEYGE9157"", ""DFCTF9310"", ""DFIBC1899"", ""DFKYH6865"", ""DFRKF1779"", ""DGDNA0617"", ""DGTGR9009"", ""DGZUS1041"", ""DHWLS6819"", ""DIFIV9884"", ""DIIPF3878"", ""DITUY8368"", ""DJJVG1917"", ""DJKZD4256"", ""DMKJB8675"", ""DMLRY2750"", ""DMMAG3845"", ""DMMRS6981"", ""DMTRR1120"", ""DNBEB5545"", ""DPBXQ5234"", ""DQJVA6225"", ""DQTUI1287"", ""DQZEA3135"", ""DRCQU4244"", ""DRCSL7614"", ""DRJPX9457"", ""DRRDD3500"", ""DSMXS8409"", ""DTFVD6048"", ""DUIZW8642"", ""DUNKA8014"", ""DUSKD5383"", ""DUXLQ7589"", ""DVCMB9343"", ""DVNGV1890"", ""DWMLU4849"", ""DWRMS8182"", ""DXWXZ1902"", ""DYLLV9237"", ""DZFFW4078"", ""DZFVS4727""]",50,a6206cd8bb125887
4,50,circumferential,Circumferential,14,2893139181,524614171,"[""DAETQ5676"", ""DAHWZ2321"", ""DALBP5360"", ""DBIZF0451"", ""DCIJQ7018"", ""DCQTB2627"", ""DDCVA2276"", ""DERZJ4600"", ""DFDVG9143"", ""DFEAJ0038"", ""DFRKF1779"", ""DGRSB4646"", ""DHJUH1119"", ""DHNQG0980"", ""DHUBD2135"", ""DHWLS6819"", ""DHZTI7858"", ""DICQL6656"", ""DIFIV9884"", ""DITUY8368"", ""DIWYY0447"", ""DIXEX6164"", ""DIZEF3591"", ""DJHFB1439"", ""DJJVG1917"", ""DJKZD4256"", ""DKIJX6114"", ""DLDVK7370"", ""DMLFU0523"", ""DMLRY2750"", ""DMSGP0807"", ""DQABT4506"", ""DQGPJ5322"", ""DQJVA6225"", ""DQTUI1287"", ""DQZEA3135"", ""DRDMU5348"", ""DRUBP9408"", ""DSZQR8376"", ""DUNKA8014"", ""DUSKD5383"", ""DVCMB9343"", ""DVNGV1890"", ""DWBTT8209"", ""DWCTD3003"", ""DWMLU4849"", ""DXHYE9278"", ""DXWXZ1902"", ""DZCNZ4799"", ""DZKWB0839""]",50,ea701c78f5557ce2
4,50,circumferential,Circumferential,15,1689954268,3146438572,"[""DAHWZ2321"", ""DBIZF0451"", ""DCIJQ7018"", ""DCQTB2627"", ""DCYXM8877"", ""DDGHI0125"", ""DERZJ4600"", ""DEYGE9157"", ""DFEAJ0038"", ""DFIBC1899"", ""DFIRX1818"", ""DFKYH6865"", ""DFNBI6922"", ""DGDNA0617"", ""DGRSB4646"", ""DGTGR9009"", ""DHJUH1119"", ""DHWLS6819"", ""DIFIV9884"", ""DIXEX6164"", ""DIZEF3591"", ""DJJVG1917"", ""DKRXT7147"", ""DLDVK7370"", ""DLIKU5639"", ""DMIYV7889"", ""DMLRY2750"", ""DMMAG3845"", ""DMSGP0807"", ""DNCCJ5144"", ""DNFCT5518"", ""DPDDG5192"", ""DPPCP3370"", ""DRDMU5348"", ""DRJPX9457"", ""DSMXS8409"", ""DSZQR8376"", ""DTFVD6048"", ""DTKNM4892"", ""DTUGZ9693"", ""DVCMB9343"", ""DWCTD3003"", ""DWMLU4849"", ""DWRMS8182"", ""DXHCB5919"", ""DXHYE9278"", ""DYLLV9237"", ""DYWEY8508"", ""DYWWS0378"", ""DZCNZ4799""]",50,c6ff6c72311aa163
4,50,circumferential,Circumferential,16,3577773022,1876363879,"[""DACZY2913"", ""DAEXF8484"", ""DAHWZ2321"", ""DAUPG9028"", ""DBIZF0451"", ""DBJPV1452"", ""DCHTB8281"", ""DCIJQ7018"", ""DCQTB2627"", ""DCYXM8877"", ""DDCVA2276"", ""DDGHI0125"", ""DERZJ4600"", ""DEYGE9157"", ""DFCTF9310"", ""DFRKF1779"", ""DGDNA0617"", ""DGKDK3415"", ""DGTDZ6242"", ""DHUBD2135"", ""DHWLS6819"", ""DIBVR6629"", ""DICQL6656"", ""DIIPF3878"", ""DJGDZ3688"", ""DJHFB1439"", ""DJKZD4256"", ""DKDJK5693"", ""DKUAZ4434"", ""DLIKU5639"", ""DLNMW9381"", ""DMLRY2750"", ""DMSGP0807"", ""DPBXQ5234"", ""DPQMK5751"", ""DQJDZ1252"", ""DRCQU4244"", ""DRDMU5348"", ""DTFVD6048"", ""DUIZW8642"", ""DUNKA8014"", ""DVCMB9343"", ""DWBTT8209"", ""DWCTD3003"", ""DWRMS8182"", ""DXHYE9278"", ""DYLLV9237"", ""DYRMT9480"", ""DZFFW4078"", ""DZFVS4727""]",50,ff9ca840f60bd906
4,50,circumferential,Circumferential,17,3626315662,1264796696,"[""DAEXF8484"", ""DAJHM7956"", ""DBJPV1452"", ""DBYCW6873"", ""DCHTB8281"", ""DCIJQ7018"", ""DCQTB2627"", ""DCYXM8877"", ""DEJMD2536"", ""DEWGT8066"", ""DFCTF9310"", ""DFIBC1899"", ""DFNBI6922"", ""DGDNA0617"", ""DGKDK3415"", ""DGRSB4646"", ""DGTDZ6242"", ""DGTGR9009"", ""DGZUS1041"", ""DHJUH1119"", ""DHUBD2135"", ""DHWLS6819"", ""DIBVR6629"", ""DIXEX6164"", ""DIZEF3591"", ""DKUAZ4434"", ""DLNMW9381"", ""DLUKV4510"", ""DMSGP0807"", ""DNCCJ5144"", ""DPBXQ5234"", ""DPPCP3370"", ""DQTUI1287"", ""DQZEA3135"", ""DRCQU4244"", ""DRDMU5348"", ""DRUBP9408"", ""DSKEW3707"", ""DTUGZ9693"", ""DTYDP5264"", ""DUSKD5383"", ""DVCMB9343"", ""DWBTT8209"", ""DWCTD3003"", ""DWMUZ3935"", ""DXHCB5919"", ""DXHYE9278"", ""DXWXZ1902"", ""DZFVS4727"", ""DZKWB0839""]",50,30281c858803b1bc
4,50,circumferential,Circumferential,18,4118870514,3038834398,"[""DACZY2913"", ""DALBP5360"", ""DAUPG9028"", ""DBIZF0451"", ""DBJPV1452"", ""DBYCW6873"", ""DDGHI0125"", ""DEJMD2536"", ""DERZJ4600"", ""DEYGE9157"", ""DFIBC1899"", ""DFIRX1818"", ""DFKYH6865"", ""DGDNA0617"", ""DGRCH4426"", ""DHWLS6819"", ""DITUY8368"", ""DIXEX6164"", ""DJGDZ3688"", ""DJJVG1917"", ""DKIJX6114"", ""DKRXT7147"", ""DLDVK7370"", ""DLIKU5639"", ""DMAFX5938"", ""DMLRY2750"", ""DMMAG3845"", ""DMMRS6981"", ""DMTRR1120"", ""DNCCJ5144"", ""DPDDG5192"", ""DPQMK5751"", ""DQABT4506"", ""DQGPJ5322"", ""DQJVA6225"", ""DQTUI1287"", ""DQZEA3135"", ""DRCSL7614"", ""DRJPX9457"", ""DRUBP9408"", ""DSKEW3707"", ""DSZQR8376"", ""DTKNM4892"", ""DTUGZ9693"", ""DTYDP5264"", ""DWMLU4849"", ""DXWXZ1902"", ""DYRMT9480"", ""DYWEY8508"", ""DZCNZ4799""]",50,721cc36be3bede89
4,50,circumferential,Circumferential,19,68848125,2025763432,"[""DAETQ5676"", ""DBIZF0451"", ""DDGHI0125"", ""DEJMD2536"", ""DEWGT8066"", ""DEYGE9157"", ""DFIBC1899"", ""DGDNA0617"", ""DGTDZ6242"", ""DGZUS1041"", ""DHJUH1119"", ""DHWLS6819"", ""DIIPF3878"", ""DITUY8368"", ""DIWYY0447"", ""DIXEX6164"", ""DIZEF3591"", ""DJGDZ3688"", ""DJKZD4256"", ""DKDJK5693"", ""DKTWP2892"", ""DKUAZ4434"", ""DLDVK7370"", ""DLIKU5639"", ""DLNMW9381"", ""DMIYV7889"", ""DMLFU0523"", ""DMSGP0807"", ""DNFCT5518"", ""DPBXQ5234"", ""DPQLM7176"", ""DQJVA6225"", ""DQTUI1287"", ""DQZEA3135"", ""DRDMU5348"", ""DRHPF2920"", ""DRJPX9457"", ""DRUBP9408"", ""DSHWY2305"", ""DTYDP5264"", ""DUIZW8642"", ""DUNKA8014"", ""DWBTT8209"", ""DWCTD3003"", ""DYLLV9237"", ""DYWEY8508"", ""DZCNZ4799"", ""DZFFW4078"", ""DZFVS4727"", ""DZKWB0839""]",50,1b1f30c8bcf1a816
4,50,cluster_concentrated,Cluster-concentrated,0,3907428704,2530246948,"[""DAEXF8484"", ""DAHAJ0678"", ""DALBP5360"", ""DAWUS6556"", ""DBIZF0451"", ""DBZCJ6205"", ""DCHTB8281"", ""DCRJT8545"", ""DFCTF9310"", ""DFESS1920"", ""DFKYH6865"", ""DFNBI6922"", ""DFQDK6326"", ""DHSIJ5379"", ""DHWLS6819"", ""DIBVR6629"", ""DIWKR9442"", ""DIXUN6634"", ""DIZEF3591"", ""DJGDZ3688"", ""DJKZD4256"", ""DKDJK5693"", ""DKRXT7147"", ""DLNMW9381"", ""DLZBV6061"", ""DMHRT7456"", ""DMLBL6950"", ""DNFCT5518"", ""DNVBM2851"", ""DQGPJ5322"", ""DQJDZ1252"", ""DQRVM2041"", ""DRCQU4244"", ""DRDMU5348"", ""DSHYP2656"", ""DSKEW3707"", ""DTCRA7818"", ""DTKNM4892"", ""DUDWN9545"", ""DUGYZ8163"", ""DVNGV1890"", ""DVPEA0040"", ""DXIGM4223"", ""DXUQX7513"", ""DXXAJ4778"", ""DYHTK6723"", ""DYSHC8669"", ""DYWHJ8696"", ""DZIEF7974"", ""DZTFU6199""]",50,635dca7958d4a735
4,50,cluster_concentrated,Cluster-concentrated,1,2870372986,2351078895,"[""DAETQ5676"", ""DAMWS8859"", ""DBCBA3610"", ""DBTKW5792"", ""DCABM0358"", ""DDGHI0125"", ""DDLSL3066"", ""DEVFQ3796"", ""DEWGT8066"", ""DFDFU1164"", ""DFVRF7063"", ""DGAID0757"", ""DGKDK3415"", ""DGRSB4646"", ""DHCXV0760"", ""DHIBT9527"", ""DHJUH1119"", ""DIHMX0551"", ""DITUM6528"", ""DIUDG6358"", ""DJIHM1001"", ""DJSLY4013"", ""DKXFR1580"", ""DMYFE2499"", ""DNBEB5545"", ""DNEXF4696"", ""DPDDG5192"", ""DPQMK5751"", ""DQUUS8611"", ""DQVGW1846"", ""DQWCU6663"", ""DRDZF3698"", ""DRILK5150"", ""DRZTP3103"", ""DSHWY2305"", ""DUBCZ6179"", ""DUUZN2841"", ""DVCMB9343"", ""DVRBW4874"", ""DVWMK9661"", ""DWEWU1433"", ""DWFRI5691"", ""DWMLU4849"", ""DWZPM1574"", ""DWZRL1539"", ""DYDVV6312"", ""DYLLV9237"", ""DYUGS4351"", ""DZLAV7766"", ""DZUWB2477""]",50,eaae6041c32711bd
4,50,cluster_concentrated,Cluster-concentrated,2,542581833,2150081066,"[""DAHAJ0678"", ""DAPBK7657"", ""DATLR2184"", ""DBIRF2035"", ""DBLXJ4454"", ""DBMHJ0743"", ""DCAFN1583"", ""DCFVE7122"", ""DDGFW8206"", ""DFAKZ8204"", ""DFAQM2360"", ""DFESS1920"", ""DGHRH9009"", ""DGZGL5338"", ""DHBBM8531"", ""DIUZJ7853"", ""DIVZD0266"", ""DIWKR9442"", ""DIXUN6634"", ""DJJWX4142"", ""DKHYU9123"", ""DKISS7174"", ""DLFZU4679"", ""DLJWW1620"", ""DMHRT7456"", ""DMLBL6950"", ""DMVDY6300"", ""DMYYS7663"", ""DNBKU3560"", ""DNVBM2851"", ""DPNPJ6846"", ""DQRVM2041"", ""DQVGW1846"", ""DQXJA8041"", ""DQZIL1804"", ""DRJGY6541"", ""DRYBG8957"", ""DTCRA7818"", ""DUDWN9545"", ""DUGYZ8163"", ""DVCHA9392"", ""DVPEA0040"", ""DWMKK1484"", ""DWTBK5575"", ""DXIGM4223"", ""DXRZC4102"", ""DXXAJ4778"", ""DYSHC8669"", ""DYWHJ8696"", ""DZIHS7092""]",50,168e0b7c9dccb7ce
4,50,cluster_concentrated,Cluster-concentrated,3,3634587137,3528251245,"[""DALUY0194"", ""DAMWS8859"", ""DAPBK7657"", ""DAPJK7781"", ""DATLR2184"", ""DBCBA3610"", ""DCIRD2804"", ""DCZQF3538"", ""DDHVZ6546"", ""DDLSL3066"", ""DDQNT6485"", ""DDZMI3291"", ""DEIDA3268"", ""DEVFQ3796"", ""DFDFU1164"", ""DFFDA0268"", ""DGGGM0466"", ""DHCXV0760"", ""DHIBT9527"", ""DHQVH8975"", ""DIHMX0551"", ""DIQKT3554"", ""DITUM6528"", ""DIUDG6358"", ""DJIHM1001"", ""DJSLY4013"", ""DKXFR1580"", ""DMVDY6300"", ""DMYFE2499"", ""DNEXF4696"", ""DNUKL3524"", ""DPCUT7707"", ""DQAJZ3770"", ""DQUUS8611"", ""DQVGW1846"", ""DRILK5150"", ""DRQFY3540"", ""DSSQU9498"", ""DTVYY1142"", ""DUBCZ6179"", ""DUUZN2841"", ""DUVHI0112"", ""DVPZF1960"", ""DVWMK9661"", ""DWFRI5691"", ""DWZPM1574"", ""DYDVV6312"", ""DYUGS4351"", ""DZLAV7766"", ""DZUWB2477""]",50,8a2679afa6a49f97
4,50,cluster_concentrated,Cluster-concentrated,4,3915349097,584660959,"[""DAETQ5676"", ""DAHWZ2321"", ""DAUPG9028"", ""DBJPV1452"", ""DBYCW6873"", ""DCIJQ7018"", ""DCQTB2627"", ""DCYXM8877"", ""DDCVA2276"", ""DDGHI0125"", ""DEJMD2536"", ""DEWGT8066"", ""DFRKF1779"", ""DGAID0757"", ""DGDNA0617"", ""DGKDK3415"", ""DGRSB4646"", ""DGTDZ6242"", ""DHJUH1119"", ""DHNQG0980"", ""DHUBD2135"", ""DICQL6656"", ""DIFIV9884"", ""DITUY8368"", ""DKIJX6114"", ""DKUAZ4434"", ""DLIKU5639"", ""DMIYV7889"", ""DMLRY2750"", ""DMMRS6981"", ""DMSGP0807"", ""DNBEB5545"", ""DNCCJ5144"", ""DPBXQ5234"", ""DPDDG5192"", ""DPQMK5751"", ""DQJVA6225"", ""DRCSL7614"", ""DRDZF3698"", ""DSHWY2305"", ""DTYDP5264"", ""DUIZW8642"", ""DUNKA8014"", ""DUSKD5383"", ""DUXLQ7589"", ""DVCMB9343"", ""DVRBW4874"", ""DWBTT8209"", ""DWMLU4849"", ""DYLLV9237""]",50,9d04ebee96754b58
